prompt_idx,reward,k_t,advantage,abs_advantage,group_mean_reward,data_source
30,0.0,0.028286118060350418,0.0,0.0,0.0,kk_logic
30,0.0,0.03118085116147995,0.0,0.0,0.0,kk_logic
30,0.0,0.02287822961807251,0.0,0.0,0.0,kk_logic
31,0.0,0.09076198935508728,0.0,0.0,0.0,kk_logic
31,0.0,0.06514443457126617,0.0,0.0,0.0,kk_logic
31,0.0,0.04647638648748398,0.0,0.0,0.0,kk_logic
31,0.0,0.06321404874324799,0.0,0.0,0.0,kk_logic
31,0.0,0.05418546125292778,0.0,0.0,0.0,kk_logic
32,0.0,0.06503134965896606,0.0,0.0,0.0,kk_logic
32,0.0,0.05613606795668602,0.0,0.0,0.0,kk_logic
32,0.0,0.07169568538665771,0.0,0.0,0.0,kk_logic
32,0.0,0.06730577349662781,0.0,0.0,0.0,kk_logic
32,0.0,0.07084295898675919,0.0,0.0,0.0,kk_logic
33,0.0,0.05009225010871887,0.0,0.0,0.0,kk_logic
33,0.0,0.048309460282325745,0.0,0.0,0.0,kk_logic
33,0.0,0.0413527637720108,0.0,0.0,0.0,kk_logic
33,0.0,0.06904462724924088,0.0,0.0,0.0,kk_logic
33,0.0,0.043829526752233505,0.0,0.0,0.0,kk_logic
34,0.0,0.27417993545532227,-0.6,0.6,0.6,sciq
34,0.0,0.07610807567834854,-0.6,0.6,0.6,sciq
34,1.0,0.06182192265987396,0.4,0.4,0.6,sciq
34,1.0,0.06908133625984192,0.4,0.4,0.6,sciq
34,1.0,0.02850315347313881,0.4,0.4,0.6,sciq
35,0.0,0.03907053545117378,0.0,0.0,0.0,kk_logic
35,0.0,0.03630677983164787,0.0,0.0,0.0,kk_logic
35,0.0,0.017321307212114334,0.0,0.0,0.0,kk_logic
35,0.0,0.018018689006567,0.0,0.0,0.0,kk_logic
35,0.0,0.035950809717178345,0.0,0.0,0.0,kk_logic
36,1.0,0.09290831536054611,0.0,0.0,1.0,sciq
36,1.0,0.4448915719985962,0.0,0.0,1.0,sciq
36,1.0,0.1073121577501297,0.0,0.0,1.0,sciq
36,1.0,0.1475031077861786,0.0,0.0,1.0,sciq
36,1.0,0.07400938868522644,0.0,0.0,1.0,sciq
37,0.0,0.03544650226831436,-0.2,0.2,0.2,kk_logic
37,1.0,0.049064911901950836,0.8,0.8,0.2,kk_logic
37,0.0,0.05750143155455589,-0.2,0.2,0.2,kk_logic
37,0.0,0.07138637453317642,-0.2,0.2,0.2,kk_logic
37,0.0,0.03885912895202637,-0.2,0.2,0.2,kk_logic
38,1.0,0.05805191770195961,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
38,1.0,0.06420836597681046,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
38,0.0,0.06401704996824265,-0.8,0.8,0.8,HuggingFaceH4/MATH-500
38,1.0,0.03937360271811485,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
38,1.0,0.0565769337117672,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
39,0.0,0.0242611113935709,0.0,0.0,0.0,HuggingFaceH4/MATH-500
39,0.0,0.004415471572428942,0.0,0.0,0.0,HuggingFaceH4/MATH-500
39,0.0,0.009016940370202065,0.0,0.0,0.0,HuggingFaceH4/MATH-500
39,0.0,0.01249547116458416,0.0,0.0,0.0,HuggingFaceH4/MATH-500
39,0.0,0.003858136013150215,0.0,0.0,0.0,HuggingFaceH4/MATH-500
40,0.0,0.06709705293178558,0.0,0.0,0.0,kk_logic
40,0.0,0.020944848656654358,0.0,0.0,0.0,kk_logic
40,0.0,0.10108514130115509,0.0,0.0,0.0,kk_logic
40,0.0,0.05589743331074715,0.0,0.0,0.0,kk_logic
40,0.0,0.06135895475745201,0.0,0.0,0.0,kk_logic
41,1.0,0.0510840006172657,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
41,0.0,0.04965433105826378,-0.8,0.8,0.8,HuggingFaceH4/MATH-500
41,1.0,0.023348094895482063,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
41,1.0,0.04493969678878784,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
41,1.0,0.03474260866641998,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
42,0.0,0.14462396502494812,-0.8,0.8,0.8,sciq
42,1.0,0.0655631497502327,0.19999999999999996,0.19999999999999996,0.8,sciq
42,1.0,0.051314178854227066,0.19999999999999996,0.19999999999999996,0.8,sciq
42,1.0,0.05567103251814842,0.19999999999999996,0.19999999999999996,0.8,sciq
42,1.0,0.10527822375297546,0.19999999999999996,0.19999999999999996,0.8,sciq
43,1.0,0.13160161674022675,0.0,0.0,1.0,sciq
43,1.0,0.23330532014369965,0.0,0.0,1.0,sciq
43,1.0,0.01870342530310154,0.0,0.0,1.0,sciq
43,1.0,0.04959313943982124,0.0,0.0,1.0,sciq
43,1.0,0.10580805689096451,0.0,0.0,1.0,sciq
44,0.0,0.014688767492771149,0.0,0.0,0.0,HuggingFaceH4/MATH-500
44,0.0,0.03058481030166149,0.0,0.0,0.0,HuggingFaceH4/MATH-500
44,0.0,0.006608814001083374,0.0,0.0,0.0,HuggingFaceH4/MATH-500
44,0.0,0.0054977354593575,0.0,0.0,0.0,HuggingFaceH4/MATH-500
44,0.0,0.025042178109288216,0.0,0.0,0.0,HuggingFaceH4/MATH-500
45,1.0,0.3044121563434601,0.0,0.0,1.0,sciq
45,1.0,0.02139437384903431,0.0,0.0,1.0,sciq
45,1.0,0.06279046088457108,0.0,0.0,1.0,sciq
45,1.0,0.08991899341344833,0.0,0.0,1.0,sciq
45,1.0,0.07820726931095123,0.0,0.0,1.0,sciq
46,0.0,0.06813602149486542,0.0,0.0,0.0,kk_logic
46,0.0,0.04558822885155678,0.0,0.0,0.0,kk_logic
46,0.0,0.03437716141343117,0.0,0.0,0.0,kk_logic
46,0.0,0.036906469613313675,0.0,0.0,0.0,kk_logic
46,0.0,0.11286194622516632,0.0,0.0,0.0,kk_logic
47,0.0,0.010432634502649307,0.0,0.0,0.0,HuggingFaceH4/MATH-500
47,0.0,0.011995923705399036,0.0,0.0,0.0,HuggingFaceH4/MATH-500
47,0.0,0.004080493003129959,0.0,0.0,0.0,HuggingFaceH4/MATH-500
47,0.0,-0.0031444935593754053,0.0,0.0,0.0,HuggingFaceH4/MATH-500
47,0.0,0.010963166132569313,0.0,0.0,0.0,HuggingFaceH4/MATH-500
48,0.0,0.046600423753261566,0.0,0.0,0.0,kk_logic
48,0.0,0.033022552728652954,0.0,0.0,0.0,kk_logic
48,0.0,0.031996335834264755,0.0,0.0,0.0,kk_logic
48,0.0,0.03531200811266899,0.0,0.0,0.0,kk_logic
48,0.0,0.014619742520153522,0.0,0.0,0.0,kk_logic
49,0.0,-4.239410827722168e-06,0.0,0.0,0.0,HuggingFaceH4/MATH-500
49,0.0,0.022903814911842346,0.0,0.0,0.0,HuggingFaceH4/MATH-500
49,0.0,0.018752899020910263,0.0,0.0,0.0,HuggingFaceH4/MATH-500
49,0.0,0.008009443059563637,0.0,0.0,0.0,HuggingFaceH4/MATH-500
49,0.0,0.03494124859571457,0.0,0.0,0.0,HuggingFaceH4/MATH-500
50,0.0,0.043967731297016144,0.0,0.0,0.0,kk_logic
